%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
67644000000,1950,67644000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.031961331476884,-0.5251347311588619,-1.0494573875236934,-2.611995169603925,2.5539146294755355,0.9005922081316546,0.3463110553919897,0.02702282719754828,0.0016773293529306669,0.021197964674098877,0.08042228285316641,0.04617512406877291,0.06812150833184225,0.016897614529886387,0.1638545000053541,1.6711472404749679,-10.568302956227594,-17.864543541203858,0.5118483242472628,2.488715099418965,-0.023249750463174353
67681000000,1951,67678000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0324873643602208,-0.5250890162634514,-1.0492021652762107,-2.6102053550383344,2.554606199311639,0.9016795091094592,0.3467125182713042,0.023955601012998973,-0.0035884338893330567,-0.007594291410056513,0.05870749496080314,0.03555690654935905,0.08226561415641707,0.03317120341980154,-0.4806644641561003,1.734499328838448,-10.737582451542087,-19.733488557138504,0.31817292471649794,2.047113918322176,0.005475169677362523
67712000000,1952,67712000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0334786300706353,-0.5249972714333868,-1.0489693255602965,-2.6076589402340344,2.556129574889047,0.9042752284820255,0.3474642211810064,0.019690155056471065,0.011859396522737108,0.0048981587677695455,0.06368072726598861,0.018798998004360315,0.01986903472464813,0.007669923384956499,0.2152454697227157,1.9919494077441424,-9.926144581346948,-17.273901170878673,0.6080440498842076,2.2671152026223376,0.006298102410806212
67746000000,1953,67746000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0344930567421784,-0.5248743947464556,-1.0487948292369698,-2.6051517149481027,2.5576239497248388,0.9067324307413909,0.3483976948835581,0.03663771402671404,0.0020720043741810435,-0.0008083502421488524,0.09156250708418748,0.04388682588656616,0.08446073530593423,0.01923142495953364,0.1569456494173157,1.9760079597760425,-10.53926936265818,-18.1556360785734,0.6326270690965107,2.4990902892585574,-0.004899473562482392
67780000000,1954,67780000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0355195400240085,-0.524613388670419,-1.0486203449211668,-2.6025346704577856,2.5588605493143213,0.9085036142508383,0.34912825049579777,0.04651850979066105,0.01043975966648078,0.0038860438673033112,0.07737437992751714,0.0682031036775107,0.09270594254794556,0.03846572905945968,-0.10306649872870705,1.8584262457016327,-11.018284819368192,-19.072259336071532,0.4051822232319702,2.333736869134376,0.002415324968914956
67814000000,1955,67814000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0366115191325598,-0.524293620970484,-1.0484412660766944,-2.5996970522084224,2.5601487788555684,0.9103130004525672,0.3497813198288062,0.019466448152583696,0.0025373901419406654,-0.0036721438417046132,0.054008783122412,0.010144676722587925,0.022632729104560934,0.01326117476296279,0.07265643928141965,2.050052510780613,-10.307612468179114,-17.724956609373702,0.4711684055320907,2.140244353083092,-0.007186575473192517
67850000000,1956,67850000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0382319969050435,-0.5239341295213729,-1.0486290959988258,-2.596576863242422,2.5621935963847893,0.91322058209433,0.35119081688161646,0.07128397126605779,0.01694994746952204,-0.025552798991440175,0.12530018516884006,0.07961677034281313,0.11961849299663835,0.05375118244993638,-0.31110369405708793,1.5518100498439706,-10.917839543042493,-20.04371365486792,0.4505582270287469,2.2974519764468146,0.0039971862476123115
67884000000,1957,67884000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0414994762494167,-0.5226114098767018,-1.0494790611653295,-2.590462323905406,2.5660384523159685,0.9180954077664083,0.35357491962171306,0.11655536048318646,0.049615711951589855,-0.03890987353666916,0.22251320258033103,0.1263440469119425,0.16376812193960621,0.08064861739887612,-0.3536545953083168,1.7033042875159514,-11.218526002292641,-20.18190923739706,0.49739707386978593,2.3366376697007176,0.004310080981076676
67918000000,1958,67918000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0453117610994713,-0.5204524715386833,-1.0503247328576686,-2.5825525608978106,2.5700047493530462,0.9221811393599504,0.35588338382594475,0.09496265627961749,0.06184892120179314,-0.0034530760842322455,0.21418645237665182,0.09932568519929674,0.08120506354147006,0.05689318033379293,0.12077362792621352,2.0158565988361845,-10.68710081262919,-17.40186811194459,0.526958976628681,2.3320504427756896,-0.016879272195127058
67952000000,1959,67952000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0476758450162285,-0.518938423928053,-1.050443212730971,-2.57704603940513,2.572045539545501,0.9238288716838774,0.3571357753038322,0.05689096805713948,0.023068327939846256,-0.01376011015676245,0.1091944469809773,0.03538662584971845,0.0339629197175932,0.03598125246082693,0.047068755982885985,1.955531729275017,-10.021204917782619,-17.447048657624958,0.43181466502113897,2.084072975729583,-0.002799427597456615
67986000000,1960,67986000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.050557657351174,-0.5177273118764898,-1.0514321439830958,-2.5726904129144668,2.5745918224064344,0.9260052007314021,0.3591344417796396,0.1135236038426375,0.05019123856987246,-0.06329748719463982,0.1543639431486431,0.09586806754164909,0.08761702254005119,0.07380044894038319,-0.26253588954131873,1.0619947652706543,-10.535913906909373,-19.603764801176958,0.3993105134166208,2.1755258990582615,0.006477812458028063
68024000000,1961,68023000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0548088582688226,-0.5149247893493758,-1.0535373377467643,-2.5660954901263677,2.5785564298138723,0.9290883710932141,0.3616749576555529,0.09428661151718938,0.08198613681421414,-0.04933000532134964,0.16769600538427026,0.08583485726844126,0.063285352389166,0.05170205153137618,0.45477400340038343,2.2450623187601306,-10.766714469406528,-17.572378116875115,0.6024055357610063,2.3414274779653796,0.004400990038391989
68057000000,1962,68057000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.057362196242785,-0.5128049657536442,-1.0546310730654476,-2.561782556989095,2.5807433317020507,0.9305441072385641,0.3631532117641987,0.08958081654998241,0.05976910458503805,-0.046335058384288655,0.12241197431745154,0.07533816744328034,0.04717251506649208,0.05989692780923304,-0.35875977551331756,1.4547176288241521,-9.877708063656641,-19.186900251130847,0.4523303910601632,2.1652109417827052,0.01443481602980023
68091000000,1963,68091000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0615451910062967,-0.5102767026449211,-1.057102263380406,-2.5564895774338536,2.5842379750448075,0.9327155433401328,0.3658201364857723,0.16778669354336262,0.1009765574655039,-0.11323346659580572,0.19021336154764396,0.12970760878835788,0.0815786057950959,0.09741418640015537,-0.4451287678603946,1.2848843795602238,-10.855300527458475,-19.60004231334787,0.3445295305000117,2.220729448500584,-0.013153979202645943
68126000000,1964,68125000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0675846537148432,-0.5059597274697705,-1.0610834690680289,-2.5485030937736592,2.5893294451754905,0.9352525374652538,0.369483414276754,0.20094832655119674,0.14810799165534977,-0.1434685859877286,0.2664381810868494,0.1593358433885748,0.07299073987028791,0.1171444636634575,-0.38934449628622253,1.226964095905619,-10.915806927682969,-19.555401200748925,0.5038199255526855,2.263397047719348,0.0006658447122807818
